file_id,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,premise_one,premise_two,p1_outcome,p2_outcome,p1_sentence,p2_sentence,q1,q2,q3,q4,trial_number,q1_type,q2_type,q3_type,q4_type,response,question_order
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,67,1553,0.0-2.0-5.10,C-,null,FALSE,null,People who took Ciprostatin were not cured,null,null,null,How well does Ciprostatin work?,null,14,4,2,1,3,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,68,1558,0.0-2.0-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Cyclominophen were not cured</p>,null,html-keyboard-response,69,1565,0.0-2.0-1.11,A-,null,FALSE,null,People who took Cyclominophen were not cured,null,null,null,null,How well does Cyclominophen work?,10,3,4,2,1,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,70,1572,0.0-2.0-2.11,A-,null,FALSE,null,People who took Cyclominophen were not cured,null,null,null,null,How well does Cyclominophen work?,10,3,4,2,1,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,71,1588,0.0-2.0-3.11,A-,null,FALSE,null,People who took Cyclominophen were not cured,null,null,null,null,How well does Cyclominophen work?,10,3,4,2,1,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,72,1593,0.0-2.0-4.11,A-,null,FALSE,null,People who took Cyclominophen were not cured,null,null,null,null,How well does Cyclominophen work?,10,3,4,2,1,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Cyclominophen work?</p>,NA,html-slider-response,73,1604,0.0-2.0-5.11,A-,null,FALSE,null,People who took Cyclominophen were not cured,null,null,null,null,How well does Cyclominophen work?,10,3,4,2,1,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,74,1609,0.0-2.0-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Acetadine were not cured</p><p>People who took Loratacodone and Cyclormin were not cured</p>,null,html-keyboard-response,75,1615,0.0-2.0-1.12,C-,AB-,FALSE,FALSE,People who took Acetadine were not cured,People who took Loratacodone and Cyclormin were not cured,How well does Cyclormin work?,How well does Loratacodone work?,How well does the combination of Loratacodone and Cyclormin work?,How well does Acetadine work?,18,3,2,4,1,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Cyclormin work?</p>,NA,html-slider-response,76,1621,0.0-2.0-2.12,C-,AB-,FALSE,FALSE,People who took Acetadine were not cured,People who took Loratacodone and Cyclormin were not cured,How well does Cyclormin work?,How well does Loratacodone work?,How well does the combination of Loratacodone and Cyclormin work?,How well does Acetadine work?,18,3,2,4,1,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Loratacodone work?</p>,NA,html-slider-response,77,1638,0.0-2.0-3.12,C-,AB-,FALSE,FALSE,People who took Acetadine were not cured,People who took Loratacodone and Cyclormin were not cured,How well does Cyclormin work?,How well does Loratacodone work?,How well does the combination of Loratacodone and Cyclormin work?,How well does Acetadine work?,18,3,2,4,1,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Loratacodone and Cyclormin work?</p>,NA,html-slider-response,78,1643,0.0-2.0-4.12,C-,AB-,FALSE,FALSE,People who took Acetadine were not cured,People who took Loratacodone and Cyclormin were not cured,How well does Cyclormin work?,How well does Loratacodone work?,How well does the combination of Loratacodone and Cyclormin work?,How well does Acetadine work?,18,3,2,4,1,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Acetadine work?</p>,NA,html-slider-response,79,1654,0.0-2.0-5.12,C-,AB-,FALSE,FALSE,People who took Acetadine were not cured,People who took Loratacodone and Cyclormin were not cured,How well does Cyclormin work?,How well does Loratacodone work?,How well does the combination of Loratacodone and Cyclormin work?,How well does Acetadine work?,18,3,2,4,1,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,80,1659,0.0-2.0-0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Gabastatin and Gabaloft were not cured</p><p>People who took Citalodone were not cured</p>,null,html-keyboard-response,81,1666,0.0-2.0-1.13,AB-,C-,FALSE,FALSE,People who took Gabastatin and Gabaloft were not cured,People who took Citalodone were not cured,null,How well does Gabaloft work?,How well does Gabastatin work?,How well does the combination of Gabastatin and Gabaloft work?,22,4,2,1,3,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,82,1672,0.0-2.0-2.13,AB-,C-,FALSE,FALSE,People who took Gabastatin and Gabaloft were not cured,People who took Citalodone were not cured,null,How well does Gabaloft work?,How well does Gabastatin work?,How well does the combination of Gabastatin and Gabaloft work?,22,4,2,1,3,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Gabaloft work?</p>,NA,html-slider-response,83,1688,0.0-2.0-3.13,AB-,C-,FALSE,FALSE,People who took Gabastatin and Gabaloft were not cured,People who took Citalodone were not cured,null,How well does Gabaloft work?,How well does Gabastatin work?,How well does the combination of Gabastatin and Gabaloft work?,22,4,2,1,3,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Gabastatin work?</p>,NA,html-slider-response,84,1693,0.0-2.0-4.13,AB-,C-,FALSE,FALSE,People who took Gabastatin and Gabaloft were not cured,People who took Citalodone were not cured,null,How well does Gabaloft work?,How well does Gabastatin work?,How well does the combination of Gabastatin and Gabaloft work?,22,4,2,1,3,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Gabastatin and Gabaloft work?</p>,NA,html-slider-response,85,1704,0.0-2.0-5.13,AB-,C-,FALSE,FALSE,People who took Gabastatin and Gabaloft were not cured,People who took Citalodone were not cured,null,How well does Gabaloft work?,How well does Gabastatin work?,How well does the combination of Gabastatin and Gabaloft work?,22,4,2,1,3,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,86,1709,0.0-2.0-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Metfominophen and Lexamycin were cured</p>,null,html-keyboard-response,87,1716,0.0-2.0-1.14,AB+,null,TRUE,null,People who took Metfominophen and Lexamycin were cured,null,null,How well does Lexamycin work?,How well does Metfominophen work?,How well does the combination of Metfominophen and Lexamycin work?,11,4,2,1,3,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,88,1722,0.0-2.0-2.14,AB+,null,TRUE,null,People who took Metfominophen and Lexamycin were cured,null,null,How well does Lexamycin work?,How well does Metfominophen work?,How well does the combination of Metfominophen and Lexamycin work?,11,4,2,1,3,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Lexamycin work?</p>,NA,html-slider-response,89,1738,0.0-2.0-3.14,AB+,null,TRUE,null,People who took Metfominophen and Lexamycin were cured,null,null,How well does Lexamycin work?,How well does Metfominophen work?,How well does the combination of Metfominophen and Lexamycin work?,11,4,2,1,3,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Metfominophen work?</p>,NA,html-slider-response,90,1743,0.0-2.0-4.14,AB+,null,TRUE,null,People who took Metfominophen and Lexamycin were cured,null,null,How well does Lexamycin work?,How well does Metfominophen work?,How well does the combination of Metfominophen and Lexamycin work?,11,4,2,1,3,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Metfominophen and Lexamycin work?</p>,NA,html-slider-response,91,1753,0.0-2.0-5.14,AB+,null,TRUE,null,People who took Metfominophen and Lexamycin were cured,null,null,How well does Lexamycin work?,How well does Metfominophen work?,How well does the combination of Metfominophen and Lexamycin work?,11,4,2,1,3,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,92,1757,0.0-2.0-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Meloprolol and Azithrocillin were cured</p><p>People who took Azithrodine were not cured</p>,null,html-keyboard-response,93,1764,0.0-2.0-1.15,AB+,C-,TRUE,FALSE,People who took Meloprolol and Azithrocillin were cured,People who took Azithrodine were not cured,How well does the combination of Meloprolol and Azithrocillin work?,null,How well does Azithrocillin work?,How well does Meloprolol work?,21,3,4,2,1,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Meloprolol and Azithrocillin work?</p>,NA,html-slider-response,94,1771,0.0-2.0-2.15,AB+,C-,TRUE,FALSE,People who took Meloprolol and Azithrocillin were cured,People who took Azithrodine were not cured,How well does the combination of Meloprolol and Azithrocillin work?,null,How well does Azithrocillin work?,How well does Meloprolol work?,21,3,4,2,1,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,95,1788,0.0-2.0-3.15,AB+,C-,TRUE,FALSE,People who took Meloprolol and Azithrocillin were cured,People who took Azithrodine were not cured,How well does the combination of Meloprolol and Azithrocillin work?,null,How well does Azithrocillin work?,How well does Meloprolol work?,21,3,4,2,1,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Azithrocillin work?</p>,NA,html-slider-response,96,1793,0.0-2.0-4.15,AB+,C-,TRUE,FALSE,People who took Meloprolol and Azithrocillin were cured,People who took Azithrodine were not cured,How well does the combination of Meloprolol and Azithrocillin work?,null,How well does Azithrocillin work?,How well does Meloprolol work?,21,3,4,2,1,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Meloprolol work?</p>,NA,html-slider-response,97,1804,0.0-2.0-5.15,AB+,C-,TRUE,FALSE,People who took Meloprolol and Azithrocillin were cured,People who took Azithrodine were not cured,How well does the combination of Meloprolol and Azithrocillin work?,null,How well does Azithrocillin work?,How well does Meloprolol work?,21,3,4,2,1,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,98,1809,0.0-2.0-0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Metfoprazole were cured</p><p>People who took Hydrotan and Xatrin were not cured</p>,null,html-keyboard-response,99,1816,0.0-2.0-1.16,C+,AB-,TRUE,FALSE,People who took Metfoprazole were cured,People who took Hydrotan and Xatrin were not cured,How well does Hydrotan work?,How well does Metfoprazole work?,How well does the combination of Hydrotan and Xatrin work?,How well does Xatrin work?,16,2,1,4,3,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Hydrotan work?</p>,NA,html-slider-response,100,1823,0.0-2.0-2.16,C+,AB-,TRUE,FALSE,People who took Metfoprazole were cured,People who took Hydrotan and Xatrin were not cured,How well does Hydrotan work?,How well does Metfoprazole work?,How well does the combination of Hydrotan and Xatrin work?,How well does Xatrin work?,16,2,1,4,3,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Metfoprazole work?</p>,NA,html-slider-response,101,1838,0.0-2.0-3.16,C+,AB-,TRUE,FALSE,People who took Metfoprazole were cured,People who took Hydrotan and Xatrin were not cured,How well does Hydrotan work?,How well does Metfoprazole work?,How well does the combination of Hydrotan and Xatrin work?,How well does Xatrin work?,16,2,1,4,3,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Hydrotan and Xatrin work?</p>,NA,html-slider-response,102,1843,0.0-2.0-4.16,C+,AB-,TRUE,FALSE,People who took Metfoprazole were cured,People who took Hydrotan and Xatrin were not cured,How well does Hydrotan work?,How well does Metfoprazole work?,How well does the combination of Hydrotan and Xatrin work?,How well does Xatrin work?,16,2,1,4,3,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Xatrin work?</p>,NA,html-slider-response,103,1854,0.0-2.0-5.16,C+,AB-,TRUE,FALSE,People who took Metfoprazole were cured,People who took Hydrotan and Xatrin were not cured,How well does Hydrotan work?,How well does Metfoprazole work?,How well does the combination of Hydrotan and Xatrin work?,How well does Xatrin work?,16,2,1,4,3,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,104,1859,0.0-2.0-0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Zoprolol and Loratapam were cured</p><p>People who took Zoprolol were not cured</p>,null,html-keyboard-response,105,1866,0.0-2.0-1.17,AB+,A-,TRUE,FALSE,People who took Zoprolol and Loratapam were cured,People who took Zoprolol were not cured,How well does Loratapam work?,How well does the combination of Zoprolol and Loratapam work?,How well does Zoprolol work?,null,7,2,3,1,4,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Loratapam work?</p>,NA,html-slider-response,106,1872,0.0-2.0-2.17,AB+,A-,TRUE,FALSE,People who took Zoprolol and Loratapam were cured,People who took Zoprolol were not cured,How well does Loratapam work?,How well does the combination of Zoprolol and Loratapam work?,How well does Zoprolol work?,null,7,2,3,1,4,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Zoprolol and Loratapam work?</p>,NA,html-slider-response,107,1888,0.0-2.0-3.17,AB+,A-,TRUE,FALSE,People who took Zoprolol and Loratapam were cured,People who took Zoprolol were not cured,How well does Loratapam work?,How well does the combination of Zoprolol and Loratapam work?,How well does Zoprolol work?,null,7,2,3,1,4,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Zoprolol work?</p>,NA,html-slider-response,108,1893,0.0-2.0-4.17,AB+,A-,TRUE,FALSE,People who took Zoprolol and Loratapam were cured,People who took Zoprolol were not cured,How well does Loratapam work?,How well does the combination of Zoprolol and Loratapam work?,How well does Zoprolol work?,null,7,2,3,1,4,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,109,1904,0.0-2.0-5.17,AB+,A-,TRUE,FALSE,People who took Zoprolol and Loratapam were cured,People who took Zoprolol were not cured,How well does Loratapam work?,How well does the combination of Zoprolol and Loratapam work?,How well does Zoprolol work?,null,7,2,3,1,4,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,110,1909,0.0-2.0-0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Azithrodeine were cured</p>,null,html-keyboard-response,111,1916,0.0-2.0-1.18,A+,null,TRUE,null,People who took Azithrodeine were cured,null,How well does Azithrodeine work?,null,null,null,9,1,2,4,3,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Azithrodeine work?</p>,NA,html-slider-response,112,1922,0.0-2.0-2.18,A+,null,TRUE,null,People who took Azithrodeine were cured,null,How well does Azithrodeine work?,null,null,null,9,1,2,4,3,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,113,1937,0.0-2.0-3.18,A+,null,TRUE,null,People who took Azithrodeine were cured,null,How well does Azithrodeine work?,null,null,null,9,1,2,4,3,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,114,1942,0.0-2.0-4.18,A+,null,TRUE,null,People who took Azithrodeine were cured,null,How well does Azithrodeine work?,null,null,null,9,1,2,4,3,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,115,1953,0.0-2.0-5.18,A+,null,TRUE,null,People who took Azithrodeine were cured,null,How well does Azithrodeine work?,null,null,null,9,1,2,4,3,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,116,1957,0.0-2.0-0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Cycloprolol and Cipropram were cured</p><p>People who took Citalonax were cured</p>,null,html-keyboard-response,117,1966,0.0-2.0-1.19,AB+,C+,TRUE,TRUE,People who took Cycloprolol and Cipropram were cured,People who took Citalonax were cured,How well does the combination of Cycloprolol and Cipropram work?,How well does Cipropram work?,null,How well does Cycloprolol work?,19,3,2,4,1,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Cycloprolol and Cipropram work?</p>,NA,html-slider-response,118,1972,0.0-2.0-2.19,AB+,C+,TRUE,TRUE,People who took Cycloprolol and Cipropram were cured,People who took Citalonax were cured,How well does the combination of Cycloprolol and Cipropram work?,How well does Cipropram work?,null,How well does Cycloprolol work?,19,3,2,4,1,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Cipropram work?</p>,NA,html-slider-response,119,1988,0.0-2.0-3.19,AB+,C+,TRUE,TRUE,People who took Cycloprolol and Cipropram were cured,People who took Citalonax were cured,How well does the combination of Cycloprolol and Cipropram work?,How well does Cipropram work?,null,How well does Cycloprolol work?,19,3,2,4,1,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,120,1993,0.0-2.0-4.19,AB+,C+,TRUE,TRUE,People who took Cycloprolol and Cipropram were cured,People who took Citalonax were cured,How well does the combination of Cycloprolol and Cipropram work?,How well does Cipropram work?,null,How well does Cycloprolol work?,19,3,2,4,1,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Cycloprolol work?</p>,NA,html-slider-response,121,2004,0.0-2.0-5.19,AB+,C+,TRUE,TRUE,People who took Cycloprolol and Cipropram were cured,People who took Citalonax were cured,How well does the combination of Cycloprolol and Cipropram work?,How well does Cipropram work?,null,How well does Cycloprolol work?,19,3,2,4,1,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,122,2009,0.0-2.0-0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Oxyfloxacin and Pantotan were not cured</p><p>People who took Oxyfloxacin were cured</p>,null,html-keyboard-response,123,2016,0.0-2.0-1.20,AB-,A+,FALSE,TRUE,People who took Oxyfloxacin and Pantotan were not cured,People who took Oxyfloxacin were cured,null,How well does Pantotan work?,How well does the combination of Oxyfloxacin and Pantotan work?,How well does Oxyfloxacin work?,6,4,2,3,1,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>null</p>,NA,html-slider-response,124,2024,0.0-2.0-2.20,AB-,A+,FALSE,TRUE,People who took Oxyfloxacin and Pantotan were not cured,People who took Oxyfloxacin were cured,null,How well does Pantotan work?,How well does the combination of Oxyfloxacin and Pantotan work?,How well does Oxyfloxacin work?,6,4,2,3,1,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Pantotan work?</p>,NA,html-slider-response,125,2037,0.0-2.0-3.20,AB-,A+,FALSE,TRUE,People who took Oxyfloxacin and Pantotan were not cured,People who took Oxyfloxacin were cured,null,How well does Pantotan work?,How well does the combination of Oxyfloxacin and Pantotan work?,How well does Oxyfloxacin work?,6,4,2,3,1,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Oxyfloxacin and Pantotan work?</p>,NA,html-slider-response,126,2042,0.0-2.0-4.20,AB-,A+,FALSE,TRUE,People who took Oxyfloxacin and Pantotan were not cured,People who took Oxyfloxacin were cured,null,How well does Pantotan work?,How well does the combination of Oxyfloxacin and Pantotan work?,How well does Oxyfloxacin work?,6,4,2,3,1,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Oxyfloxacin work?</p>,NA,html-slider-response,127,2054,0.0-2.0-5.20,AB-,A+,FALSE,TRUE,People who took Oxyfloxacin and Pantotan were not cured,People who took Oxyfloxacin were cured,null,How well does Pantotan work?,How well does the combination of Oxyfloxacin and Pantotan work?,How well does Oxyfloxacin work?,6,4,2,3,1,null,q4
data_2019-09-03-13-10-57_pkuyz0772r,null,+,null,html-keyboard-response,128,2059,0.0-2.0-0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>People who took Lorataprolol were cured</p><p>People who took Metormin and Metfopentin were cured</p>,null,html-keyboard-response,129,2065,0.0-2.0-1.21,C+,AB+,TRUE,TRUE,People who took Lorataprolol were cured,People who took Metormin and Metfopentin were cured,How well does Lorataprolol work?,How well does Metfopentin work?,How well does Metormin work?,How well does the combination of Metormin and Metfopentin work?,15,1,3,2,4,NA,NA
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Lorataprolol work?</p>,NA,html-slider-response,130,2071,0.0-2.0-2.21,C+,AB+,TRUE,TRUE,People who took Lorataprolol were cured,People who took Metormin and Metfopentin were cured,How well does Lorataprolol work?,How well does Metfopentin work?,How well does Metormin work?,How well does the combination of Metormin and Metfopentin work?,15,1,3,2,4,null,q1
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Metfopentin work?</p>,NA,html-slider-response,131,2088,0.0-2.0-3.21,C+,AB+,TRUE,TRUE,People who took Lorataprolol were cured,People who took Metormin and Metfopentin were cured,How well does Lorataprolol work?,How well does Metfopentin work?,How well does Metormin work?,How well does the combination of Metormin and Metfopentin work?,15,1,3,2,4,null,q2
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does Metormin work?</p>,NA,html-slider-response,132,2093,0.0-2.0-4.21,C+,AB+,TRUE,TRUE,People who took Lorataprolol were cured,People who took Metormin and Metfopentin were cured,How well does Lorataprolol work?,How well does Metfopentin work?,How well does Metormin work?,How well does the combination of Metormin and Metfopentin work?,15,1,3,2,4,null,q3
data_2019-09-03-13-10-57_pkuyz0772r,null,<p>How well does the combination of Metormin and Metfopentin work?</p>,NA,html-slider-response,133,2104,0.0-2.0-5.21,C+,AB+,TRUE,TRUE,People who took Lorataprolol were cured,People who took Metormin and Metfopentin were cured,How well does Lorataprolol work?,How well does Metfopentin work?,How well does Metormin work?,How well does the combination of Metormin and Metfopentin work?,15,1,3,2,4,null,q4
